store|websites|attribute_set|type|sku|name|ncm|ean|loja|fornecedor|origem|lead_time|color|status|visibility|tax_class_id|volume_comprimento|volume_altura|volume_largura|description|short_description|price|special_price|cost|weight|qty|is_in_stock|store_id|product_type_id|marca
admin|base|Default|simple|Cromus_28110034|20  Adesivos para Pote Forever Friends Nino |48219000|7909107529892|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Forever Friends Nino<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Forever Friends Nino<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 7.31 | 7.31 | 3.66 |0.2|13|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110026|20  Adesivos para Pote Fundo Do Mar |48219000|7909107528628|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Fundo do Mar<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Fundo do Mar<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 6.36 | 6.36 | 3.18 |0.2|12|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110060|20  Adesivos para Pote Futebol|48219000|7909107709331|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|28.0|10.6|11.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Futebol<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Futebol<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 6.36 | 6.36 | 3.18 |2.3|59|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110041|20  Adesivos para Pote Garage |48219000|7909107536555|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Garage<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Garage<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 6.36 | 6.36 | 3.18 |0.2|28|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110074|20  Adesivos para Pote Hot Wheels|48211000|7909107714274|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Hot Wheels<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Preto, Laranja|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Hot Wheels<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Preto, Laranja| 7.31 | 7.31 | 3.66 |0.2|27|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110045|20  Adesivos para Pote Jardim Das Borboletas |48219000|7909107536630|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Jardim das Borboletas<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Jardim das Borboletas<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 6.36 | 6.36 | 3.18 |0.2|46|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110080|20  Adesivos para Pote Jardim Secreto|48219000|7909107739154|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Jardim Secreto<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Jardim Secreto<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 6.36 | 6.36 | 3.18 |0.2|47|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110037|20  Adesivos para Pote Mpbaby |48219000|7909107531161|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>MPBaby<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>MPBaby<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 7.31 | 7.31 | 3.66 |0.2|91|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110006|20  Adesivos para Pote Navy |48219000|7909107332690|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Navy<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Azul, Branco|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Navy<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Azul, Branco| 6.36 | 6.36 | 3.18 |0.2|65|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110023|20  Adesivos para Pote Pic Nic |48219000|7909107520110|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Pic Nic<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,3cm<br/>- retang.: L 9 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Pic Nic<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 6.36 | 6.36 | 3.18 |0.2|15|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110057|20  Adesivos para Pote Reinado Da Princesa|48211000|7909107708891|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Princesa<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Rosa, Ouro|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Princesa<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Rosa, Ouro| 6.36 | 6.36 | 3.18 |0.2|81|1|0|simple|Cromus
admin|base|Default|simple|Cromus_28110070|20  Adesivos para Pote Safari|48211000|7909107714199|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|19.0|2.2|6.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Safari<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Lindos adesivos para decorar potinhos<br><strong><br/>Dimensões: </strong><br/>- redond.: D 2,5cm<br/>- retang.: L 14 x A 1,8cm<br/>Imagem meramente ilustrativa, o potinho não acompanha o adesivo<br/><strong>Procure todos os nossos produtos para festa tema</strong>Safari<br/><strong>material</strong>Papel Adesivo<br/><strong>cor</strong>Colorido| 6.36 | 6.36 | 3.18 |0.2|86|1|0|simple|Cromus
